id,pid,ms_subclass,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,electrical,kitchen_qual,functional,paved_drive,sale_type
1440,907187080,20,9382,7,5,1999,2000,125.0,0.0,0.0,1468.0,1468.0,1479,0,0,1479,0.0,0.0,2,0,3,1,6,0,2.0,577.0,120,25,0,0,0,0,0,7,2008,191000,RL,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2006,903201090,40,6854,5,7,1925,1994,0.0,317.0,227.0,212.0,756.0,916,144,0,1060,1.0,0.0,1,0,1,1,6,1,1.0,308.0,0,65,0,0,150,0,0,8,2007,136500,RL,Reg,Bnk,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,TA,TA,No,LwQ,Rec,GasA,TA,FuseA,TA,Mod,Y,WD 
2344,527302080,50,13837,7,5,1988,1988,178.0,1002.0,202.0,0.0,1204.0,1377,806,0,2183,0.0,0.0,2,1,4,1,9,0,3.0,786.0,0,0,0,0,0,0,0,2,2006,229000,RL,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,LwQ,GasA,Gd,SBrkr,Gd,Typ,Y,WD 
248,906223090,60,9938,7,5,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062,887,0,1949,1.0,0.0,2,1,3,1,8,1,2.0,574.0,156,90,0,0,0,0,0,6,2010,236000,RL,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2276,921128030,20,12633,10,5,2006,2007,242.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,0.0,0.0,2,0,3,1,8,1,3.0,932.0,160,36,0,0,108,0,0,9,2007,392000,RL,IR1,HLS,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,New
755,903451090,70,6876,6,5,1927,1950,0.0,522.0,0.0,198.0,720.0,1146,784,0,1930,1.0,0.0,2,0,4,1,8,0,1.0,316.0,0,0,213,0,0,0,0,8,2009,149000,RM,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,GasA,Fa,SBrkr,TA,Typ,Y,WD 
1178,533236090,160,3951,10,5,1998,1999,0.0,128.0,842.0,0.0,970.0,1469,924,0,2393,1.0,0.0,2,1,2,1,7,1,2.0,846.0,0,90,0,0,94,0,0,2,2008,345000,FV,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,BrkFace,MetalSd,None,Ex,TA,PConc,Gd,TA,Mn,BLQ,GLQ,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
2636,902100110,70,9856,5,8,1900,2005,0.0,0.0,0.0,716.0,716.0,1007,1007,0,2014,0.0,0.0,2,0,5,1,8,0,2.0,624.0,0,72,167,0,0,0,0,6,2006,169000,RM,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,None,Gd,Gd,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,FuseA,TA,Typ,Y,WD 
2077,905377050,20,17808,4,5,1946,1950,0.0,0.0,0.0,484.0,484.0,1242,0,0,1242,0.0,0.0,1,0,2,1,4,0,1.0,336.0,0,0,0,0,0,0,0,7,2007,109900,RL,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Mod,N,WD 
2930,924151050,60,9627,7,5,1993,1994,94.0,758.0,0.0,238.0,996.0,996,1004,0,2000,0.0,0.0,2,1,3,1,9,1,3.0,650.0,190,48,0,0,0,0,0,11,2006,188000,RL,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Av,LwQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
737,903227090,50,6000,6,6,1939,1950,0.0,0.0,0.0,780.0,780.0,825,587,0,1412,0.0,0.0,1,0,4,1,6,1,1.0,280.0,45,0,0,0,0,0,0,5,2009,132500,RM,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,FuseF,TA,Typ,Y,WD 
837,907126050,20,9757,5,7,1994,1994,0.0,755.0,0.0,235.0,990.0,990,0,0,990,1.0,0.0,1,0,3,1,5,0,1.0,440.0,66,0,0,0,92,0,0,10,2009,143000,RL,Reg,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2086,905478140,20,9280,5,6,1951,1951,0.0,557.0,0.0,785.0,1342.0,1342,0,0,1342,1.0,0.0,1,0,4,1,7,0,1.0,256.0,0,0,0,0,0,0,0,4,2007,125000,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2385,528114010,20,14780,9,5,2005,2005,568.0,1505.0,0.0,363.0,1868.0,1868,0,0,1868,1.0,0.0,2,0,2,1,7,1,3.0,1085.0,354,56,0,0,156,0,0,6,2006,415000,RL,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
189,902402130,70,7740,4,7,1910,1950,0.0,0.0,0.0,622.0,622.0,741,622,0,1363,0.0,0.0,1,0,3,1,6,0,2.0,528.0,0,0,0,0,168,0,0,6,2010,125500,RM,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
635,535175030,20,9600,6,6,1958,1988,183.0,620.0,620.0,0.0,1240.0,1632,0,0,1632,1.0,0.0,2,0,3,1,6,1,1.0,338.0,289,0,0,0,0,0,0,4,2009,139000,RL,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,SBrkr,TA,Min1,Y,WD 
432,528110010,60,13478,10,5,2008,2008,420.0,1338.0,0.0,384.0,1722.0,1728,568,0,2296,1.0,0.0,2,1,3,1,10,1,3.0,842.0,382,274,0,0,0,0,0,6,2009,451950,RL,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,ConLI
900,908275040,90,10926,5,5,1959,1959,74.0,0.0,0.0,1678.0,1678.0,1678,0,0,1678,0.0,0.0,2,0,6,2,10,0,0.0,0.0,0,0,0,0,0,0,0,8,2009,119900,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
966,916455070,20,6853,8,5,2001,2002,136.0,1005.0,0.0,262.0,1267.0,1296,0,0,1296,1.0,0.0,2,0,2,1,6,0,2.0,471.0,192,25,0,0,0,0,0,6,2009,220000,RL,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1612,526352080,20,10667,6,6,1971,1971,302.0,838.0,0.0,749.0,1587.0,1587,0,0,1587,0.0,0.0,2,0,3,1,7,1,2.0,525.0,0,44,0,0,0,0,0,3,2007,167300,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
904,909101100,50,8212,5,6,1941,1950,0.0,626.0,0.0,94.0,720.0,854,444,0,1298,0.0,0.0,1,0,3,1,6,2,1.0,256.0,84,0,0,0,0,0,0,9,2009,122000,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2487,532351090,90,9100,5,5,1963,1963,336.0,1332.0,0.0,396.0,1728.0,1728,0,0,1728,1.0,0.0,2,0,6,2,10,0,2.0,504.0,0,0,0,0,0,0,0,11,2006,125000,RM,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,SBrkr,TA,Typ,Y,ConLI
1304,902205090,20,6000,5,6,1957,1957,0.0,308.0,0.0,620.0,928.0,928,0,0,928,0.0,0.0,1,0,3,1,5,0,1.0,288.0,0,0,0,0,0,0,0,6,2008,112500,RM,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,FuseA,TA,Typ,Y,WD 
2112,906394020,60,9316,7,5,2005,2006,0.0,0.0,0.0,879.0,879.0,879,916,0,1795,0.0,0.0,2,1,3,1,7,0,2.0,578.0,164,111,0,0,0,0,0,10,2007,191000,RL,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1244,535180100,20,9464,6,7,1958,1958,135.0,570.0,0.0,510.0,1080.0,1080,0,0,1080,0.0,0.0,1,0,3,1,5,0,1.0,288.0,0,0,0,0,130,0,0,6,2008,136000,RL,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
843,907175100,60,10400,7,5,1998,1998,0.0,0.0,0.0,866.0,866.0,866,913,0,1779,0.0,0.0,2,1,3,1,6,0,2.0,546.0,198,36,0,0,0,0,0,3,2009,197900,RL,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2689,903430090,50,5310,6,8,1910,2003,0.0,0.0,0.0,485.0,485.0,1001,634,0,1635,0.0,0.0,1,0,2,1,5,0,1.0,255.0,394,0,0,0,0,0,0,6,2006,117000,RM,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Fa,No,Unf,Unf,GasA,Gd,SBrkr,Gd,Typ,Y,WD 
2753,906380170,20,7406,7,5,2006,2006,84.0,684.0,0.0,515.0,1199.0,1220,0,0,1220,1.0,0.0,2,0,2,1,6,0,2.0,632.0,105,54,0,0,0,0,0,7,2006,194000,RL,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,New
1169,533215030,120,4538,9,5,2001,2001,179.0,1004.0,0.0,306.0,1310.0,1310,0,0,1310,1.0,0.0,1,1,1,1,5,1,2.0,545.0,277,45,0,0,0,0,0,7,2008,285000,FV,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1376,904351280,190,10106,5,7,1940,1999,0.0,351.0,181.0,112.0,644.0,808,547,0,1355,1.0,0.0,2,0,4,2,6,0,0.0,0.0,140,0,0,0,0,0,0,9,2008,127500,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,TA,No,ALQ,Rec,GasA,Gd,SBrkr,TA,Typ,Y,WD 
2503,533128030,60,13346,7,5,1992,2000,0.0,728.0,0.0,367.0,1095.0,1166,1129,0,2295,1.0,0.0,2,1,4,1,9,1,2.0,590.0,0,40,0,0,0,0,0,7,2006,268000,RL,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1987,902206270,70,9639,4,8,1900,1950,0.0,0.0,0.0,1075.0,1075.0,1156,642,0,1798,0.0,0.0,2,1,4,1,7,0,2.0,342.0,0,0,160,0,0,0,0,5,2007,137000,RM,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,SBrkr,TA,Typ,N,WD 
1190,534129060,20,15387,7,7,1967,1967,0.0,603.0,294.0,723.0,1620.0,1620,0,0,1620,0.0,0.0,2,0,4,1,8,1,2.0,578.0,0,62,192,0,0,0,450,8,2008,215000,RL,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1930,535300040,20,10050,5,5,1955,1955,0.0,288.0,0.0,928.0,1216.0,1216,0,0,1216,1.0,0.0,1,0,3,1,5,0,1.0,336.0,0,0,0,0,0,0,0,8,2007,129500,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
2677,903231190,50,6240,5,4,1936,1950,0.0,0.0,0.0,896.0,896.0,896,448,0,1344,0.0,0.0,1,0,3,1,7,0,1.0,240.0,200,114,0,0,0,0,0,4,2006,115000,RM,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Gd,FuseA,TA,Typ,Y,WD 
1256,535375160,50,7506,5,8,1925,1950,0.0,0.0,0.0,747.0,747.0,747,412,0,1159,0.0,0.0,1,0,3,1,5,0,1.0,288.0,84,0,96,0,0,0,0,5,2008,114000,RL,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,N,WD 
2484,531478010,20,8900,4,4,1966,1966,0.0,1056.0,0.0,0.0,1056.0,1056,0,0,1056,1.0,0.0,1,0,2,1,5,0,1.0,384.0,0,42,0,0,0,0,0,11,2006,107000,RH,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
1253,535352080,50,8480,5,5,1947,1950,0.0,442.0,0.0,390.0,832.0,832,384,0,1216,0.0,0.0,1,0,2,1,6,0,1.0,336.0,158,0,102,0,0,0,0,10,2008,118500,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,SBrkr,TA,Typ,Y,COD
1337,903227080,50,6000,6,7,1929,1950,0.0,0.0,0.0,862.0,862.0,950,208,0,1158,0.0,0.0,1,0,3,1,5,1,1.0,208.0,0,0,112,0,0,0,0,7,2008,120000,RM,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
1788,528439040,20,8847,8,5,2005,2005,148.0,769.0,0.0,769.0,1538.0,1538,0,0,1538,1.0,0.0,2,0,3,1,7,0,2.0,484.0,146,40,0,0,0,0,0,12,2007,260000,RL,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
141,535152130,20,8050,5,5,1959,1959,150.0,856.0,162.0,125.0,1143.0,1143,0,0,1143,1.0,0.0,1,0,3,1,6,0,1.0,308.0,0,0,0,0,0,0,0,5,2010,136000,RL,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,SBrkr,TA,Typ,Y,WD 
1669,527404140,20,8294,4,5,1971,1971,0.0,0.0,0.0,858.0,858.0,872,0,0,872,0.0,0.0,1,0,3,1,5,0,4.0,480.0,0,0,0,0,0,0,0,6,2007,123000,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
1366,903458110,50,7920,6,7,1920,1950,0.0,0.0,0.0,319.0,319.0,1035,371,0,1406,0.0,0.0,1,0,3,1,6,0,0.0,0.0,0,144,0,0,0,0,0,3,2008,89500,RM,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,TA,FuseA,Fa,Typ,N,WD 
52,528218150,20,18494,6,5,2005,2005,0.0,0.0,0.0,1324.0,1324.0,1324,0,0,1324,0.0,0.0,2,0,3,1,6,0,2.0,430.0,36,23,0,0,0,0,0,1,2010,199500,RL,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1380,905104080,20,7162,5,7,1966,1966,41.0,0.0,0.0,876.0,876.0,904,0,0,904,0.0,0.0,1,0,3,1,6,0,1.0,408.0,0,0,0,0,0,0,0,12,2008,109900,RL,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
919,909257050,70,10918,7,9,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276,804,0,2080,0.0,0.0,1,1,3,1,9,2,1.0,282.0,0,0,0,0,145,0,0,6,2009,234000,RL,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2804,907290230,120,4435,6,5,2004,2004,169.0,662.0,0.0,186.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,1,2.0,420.0,140,0,0,0,0,0,0,5,2006,155900,RM,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
782,905229040,50,11250,4,5,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104,684,0,1788,1.0,0.0,1,0,5,1,8,2,1.0,304.0,120,0,0,0,0,0,0,11,2009,161500,RL,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,FuseA,TA,Min2,Y,WD 
956,916176030,20,14375,6,6,1958,1958,541.0,111.0,354.0,354.0,819.0,1344,0,0,1344,0.0,1.0,1,0,3,1,7,1,2.0,525.0,0,118,0,0,233,0,0,1,2009,137500,RL,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,Gd,FuseA,Gd,Typ,Y,COD
187,902401060,190,9045,5,3,1910,1950,0.0,0.0,0.0,840.0,840.0,1128,1128,0,2256,0.0,0.0,2,0,4,2,12,0,0.0,0.0,0,18,18,0,0,0,0,6,2010,76500,RM,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,Grav,Fa,FuseF,Fa,Typ,N,WD 
2074,905352180,60,10029,6,5,1988,1989,268.0,831.0,0.0,320.0,1151.0,1164,896,0,2060,0.0,1.0,2,1,4,1,8,1,2.0,521.0,0,228,0,0,192,0,0,9,2007,211000,RL,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
1039,527427110,120,4060,6,5,1998,1999,0.0,266.0,0.0,1139.0,1405.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,0,2.0,511.0,144,68,0,0,0,0,0,8,2008,181000,RH,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,COD
1210,534401130,80,9020,6,7,1966,1966,183.0,312.0,539.0,276.0,1127.0,1165,0,0,1165,1.0,0.0,1,1,3,1,6,0,2.0,490.0,0,129,0,0,0,0,0,5,2008,174900,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,SBrkr,TA,Typ,Y,WD 
2710,905103140,80,11777,5,6,1966,1966,97.0,328.0,551.0,285.0,1164.0,1320,0,0,1320,1.0,0.0,1,0,3,1,6,2,2.0,564.0,160,68,240,0,0,0,0,5,2006,164500,RL,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,LwQ,ALQ,GasA,Ex,SBrkr,TA,Typ,Y,WD 
44,528138060,20,10171,7,5,2004,2004,168.0,2.0,0.0,1515.0,1517.0,1535,0,0,1535,0.0,0.0,2,0,3,1,7,0,2.0,532.0,0,0,0,0,0,0,0,3,2010,214000,RL,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1026,527354160,60,10400,7,6,1980,1988,280.0,0.0,0.0,738.0,738.0,1277,767,0,2044,0.0,0.0,2,1,3,1,7,1,2.0,489.0,28,73,0,0,0,0,0,3,2008,185000,RL,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,GasA,TA,SBrkr,TA,Min1,Y,WD 
1343,903231080,50,6240,4,7,1929,1950,0.0,80.0,0.0,624.0,704.0,624,512,0,1136,0.0,1.0,1,0,2,1,6,0,1.0,336.0,0,365,80,0,0,0,0,8,2008,123000,RM,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2248,914452090,85,12150,6,6,1979,1979,0.0,1001.0,0.0,0.0,1001.0,1299,0,0,1299,1.0,0.0,2,0,2,1,5,1,2.0,486.0,84,0,222,0,0,0,0,1,2007,183500,RL,IR1,Bnk,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,SBrkr,Gd,Typ,Y,WD 
1849,533236040,160,2645,8,5,1999,2000,456.0,0.0,0.0,776.0,776.0,764,677,0,1441,0.0,0.0,2,1,2,1,5,0,2.0,492.0,206,0,0,0,0,0,0,11,2007,174000,FV,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
